composite id	composite name	primitive id	primitive name
FMA46569	fascicular architecture of muscle	FMA38562	ulnar head of right pronator teres
FMA46569	fascicular architecture of muscle	FMA49021	lower head of lateral pterygoid
FMA46569	fascicular architecture of muscle	FMA49025	upper head of left lateral pterygoid
FMA46569	fascicular architecture of muscle	FMA23089	right lumbar rotator
FMA46569	fascicular architecture of muscle	FMA23083	thoracic rotator
FMA46569	fascicular architecture of muscle	FMA23084	lumbar rotator
FMA46750	epicranius	FMA46768	aponeurosis of epicranius
FMA46750	epicranius	FMA46753	temporoparietalis
FMA46750	epicranius	FMA46758	occipitalis
FMA46750	epicranius	FMA46763	right temporoparietalis
FMA46750	epicranius	FMA46759	right frontalis
FMA46750	epicranius	FMA46764	left temporoparietalis
FMA46750	epicranius	FMA46757	frontalis
FMA46750	epicranius	FMA46760	left frontalis
FMA46750	epicranius	FMA46761	right occipitalis
FMA46750	epicranius	FMA46762	left occipitalis
FMA46750	epicranius	FMA9624	occipitofrontalis
FMA46753	temporoparietalis	FMA46763	right temporoparietalis
FMA46753	temporoparietalis	FMA46764	left temporoparietalis
FMA46757	frontalis	FMA46759	right frontalis
FMA46757	frontalis	FMA46760	left frontalis
FMA46758	occipitalis	FMA46761	right occipitalis
FMA46758	occipitalis	FMA46762	left occipitalis
FMA46769	procerus	FMA55611	left procerus
FMA46769	procerus	FMA55610	right procerus
FMA46770	nasalis	FMA55607	left nasalis
FMA46770	nasalis	FMA55606	right nasalis
FMA46777	depressor septi nasi	FMA55609	left depressor septi nasi
FMA46777	depressor septi nasi	FMA55608	right depressor septi nasi
FMA46779	orbicularis oculi	FMA46782	orbital part of right orbicularis oculi
FMA46779	orbicularis oculi	FMA46781	orbital part of orbicularis oculi
FMA46779	orbicularis oculi	FMA46784	palpebral part of orbicularis oculi
FMA46779	orbicularis oculi	FMA46783	orbital part of left orbicularis oculi
FMA46779	orbicularis oculi	FMA46786	palpebral part of left orbicularis oculi
FMA46779	orbicularis oculi	FMA46785	palpebral part of right orbicularis oculi
FMA46781	orbital part of orbicularis oculi	FMA46782	orbital part of right orbicularis oculi
FMA46781	orbital part of orbicularis oculi	FMA46783	orbital part of left orbicularis oculi
FMA46784	palpebral part of orbicularis oculi	FMA46786	palpebral part of left orbicularis oculi
FMA46784	palpebral part of orbicularis oculi	FMA46785	palpebral part of right orbicularis oculi
FMA46794	corrugator supercilii	FMA46797	left corrugator supercilii
FMA46794	corrugator supercilii	FMA46796	right corrugator supercilii
FMA46802	levator labii superioris alaeque nasi	FMA46804	left levator labii superioris alaeque nasi
FMA46802	levator labii superioris alaeque nasi	FMA46803	right levator labii superioris alaeque nasi
FMA46805	levator labii superioris	FMA46806	right levator labii superioris
FMA46805	levator labii superioris	FMA46807	left levator labii superioris
FMA46810	zygomaticus major	FMA46813	left zygomaticus major
FMA46810	zygomaticus major	FMA46812	right zygomaticus major
FMA46811	zygomaticus minor	FMA46814	right zygomaticus minor
FMA46811	zygomaticus minor	FMA46815	left zygomaticus minor
FMA46816	depressor labii inferioris	FMA46818	left depressor labii inferioris
FMA46816	depressor labii inferioris	FMA46817	right depressor labii inferioris
FMA46822	levator anguli oris	FMA46823	right levator anguli oris
FMA46822	levator anguli oris	FMA46824	left levator anguli oris
FMA46825	mentalis	FMA46827	left mentalis
FMA46825	mentalis	FMA46826	right mentalis
FMA46828	depressor anguli oris	FMA46830	left depressor anguli oris
FMA46828	depressor anguli oris	FMA46829	right depressor anguli oris
FMA46834	buccinator	FMA46835	right buccinator
FMA46834	buccinator	FMA46836	left buccinator
FMA46838	risorius	FMA46840	left risorius
FMA46838	risorius	FMA46839	right risorius
FMA4714	small cardiac vein	FMA71567	set of anterior cardiac veins
FMA4723	brachiocephalic vein	FMA4724	internal jugular vein
FMA4723	brachiocephalic vein	FMA4725	subclavian vein
FMA4723	brachiocephalic vein	FMA4763	left subclavian vein
FMA4723	brachiocephalic vein	FMA4754	right internal jugular vein
FMA4723	brachiocephalic vein	FMA4755	right subclavian vein
FMA4723	brachiocephalic vein	FMA4761	left brachiocephalic vein
FMA4723	brachiocephalic vein	FMA4762	left internal jugular vein
FMA4723	brachiocephalic vein	FMA4751	right brachiocephalic vein
FMA4724	internal jugular vein	FMA4754	right internal jugular vein
FMA4724	internal jugular vein	FMA4762	left internal jugular vein
FMA4725	subclavian vein	FMA4763	left subclavian vein
FMA4725	subclavian vein	FMA4755	right subclavian vein
FMA48996	masseter	FMA49005	deep part of left masseter
FMA48996	masseter	FMA49003	deep part of masseter
FMA48996	masseter	FMA49004	deep part of right masseter
FMA48996	masseter	FMA49001	superficial part of right masseter
FMA48996	masseter	FMA49002	superficial part of left masseter
FMA48996	masseter	FMA49000	superficial part of masseter
FMA49000	superficial part of masseter	FMA49001	superficial part of right masseter
FMA49000	superficial part of masseter	FMA49002	superficial part of left masseter
FMA49003	deep part of masseter	FMA49005	deep part of left masseter
FMA49003	deep part of masseter	FMA49004	deep part of right masseter
FMA49006	temporalis	FMA49007	right temporalis
FMA49006	temporalis	FMA49008	left temporalis
FMA49011	medial pterygoid	FMA49013	left medial pterygoid
FMA49011	medial pterygoid	FMA49012	right medial pterygoid
FMA49015	lateral pterygoid	FMA49024	upper head of right lateral pterygoid
FMA49015	lateral pterygoid	FMA49023	lower head of left lateral pterygoid
FMA49015	lateral pterygoid	FMA49022	lower head of right lateral pterygoid
FMA49015	lateral pterygoid	FMA49021	lower head of lateral pterygoid
FMA49015	lateral pterygoid	FMA49025	upper head of left lateral pterygoid
FMA49015	lateral pterygoid	FMA49020	upper head of lateral pterygoid
FMA49020	upper head of lateral pterygoid	FMA49024	upper head of right lateral pterygoid
FMA49020	upper head of lateral pterygoid	FMA49025	upper head of left lateral pterygoid
FMA49021	lower head of lateral pterygoid	FMA49023	lower head of left lateral pterygoid
FMA49021	lower head of lateral pterygoid	FMA49022	lower head of right lateral pterygoid
FMA49184	mouth	FMA55623	crown of tooth
FMA49184	mouth	FMA55700	left upper second secondary molar tooth
FMA49184	mouth	FMA46816	depressor labii inferioris
FMA49184	mouth	FMA46818	left depressor labii inferioris
FMA49184	mouth	FMA46817	right depressor labii inferioris
FMA49184	mouth	FMA46825	mentalis
FMA49184	mouth	FMA59660	mucosa of mouth
FMA49184	mouth	FMA52748	mandible
FMA49184	mouth	FMA57142	right lower central secondary incisor tooth
FMA49184	mouth	FMA57141	left lower lateral secondary incisor tooth
FMA49184	mouth	FMA57140	right lower lateral secondary incisor tooth
FMA49184	mouth	FMA46827	left mentalis
FMA49184	mouth	FMA57143	left lower central secondary incisor tooth
FMA49184	mouth	FMA46826	right mentalis
FMA49184	mouth	FMA55699	left upper first secondary molar tooth
FMA49184	mouth	FMA55695	right lower second secondary premolar tooth
FMA49184	mouth	FMA55697	right upper second secondary molar tooth
FMA49184	mouth	FMA55698	right upper first secondary molar tooth
FMA49184	mouth	FMA59815nsn	labial part of mouth, nsn
FMA49184	mouth	FMA55691	left upper second secondary premolar tooth
FMA49184	mouth	FMA55692	left lower second secondary premolar tooth
FMA49184	mouth	FMA55693	left lower first secondary premolar tooth
FMA49184	mouth	FMA55694	right lower first secondary premolar tooth
FMA49184	mouth	FMA55690	left upper first secondary premolar tooth
FMA49184	mouth	FMA55681	right upper central secondary incisor tooth
FMA49184	mouth	FMA55680	right upper lateral secondary incisor tooth
FMA49184	mouth	FMA55683	left upper lateral secondary incisor tooth
FMA49184	mouth	FMA59815	labial part of mouth
FMA49184	mouth	FMA55682	left upper central secondary incisor tooth
FMA49184	mouth	FMA55687	left lower secondary canine tooth
FMA49184	mouth	FMA55686	right lower secondary canine tooth
FMA49184	mouth	FMA55689	right upper first secondary premolar tooth
FMA49184	mouth	FMA55688	right upper second secondary premolar tooth
FMA49184	mouth	FMA46841	orbicularis oris
FMA49184	mouth	FMA55798	right upper secondary canine tooth
FMA49184	mouth	FMA55799	left upper secondary canine tooth
FMA49184	mouth	FMA55638	molar tooth
FMA49184	mouth	FMA55637	premolar tooth
FMA49184	mouth	FMA55635	mandibular dental arcade
FMA49184	mouth	FMA55636	canine tooth
FMA49184	mouth	FMA55634	maxillary dental arcade
FMA49184	mouth	FMA59764	gingiva of lower jaw
FMA49184	mouth	FMA59763	gingiva of upper jaw
FMA49184	mouth	FMA59762	gingiva
FMA49184	mouth	FMA55706	right lower second secondary molar tooth
FMA49184	mouth	FMA46495	chin
FMA49184	mouth	FMA55705	right lower first secondary molar tooth
FMA49184	mouth	FMA55704	left lower first secondary molar tooth
FMA49184	mouth	FMA55703	left lower second secondary molar tooth
FMA49187	occipital part of head	FMA52735	occipital bone
FMA50039	right coronary artery	FMA3840	posterior interventricular branch of right coronary artery
FMA50039	right coronary artery	FMA76994	right posterolateral branch of right coronary artery
FMA50039	right coronary artery	FMA3840nsn	posterior interventricular branch of right coronary artery, nsn
FMA50039	right coronary artery	FMA3818	marginal branch of right coronary artery
FMA50039	right coronary artery	FMA3802	trunk of right coronary artery
FMA50039	right coronary artery	FMA71669	set of interventricular septal branches of right coronary artery
FMA50040	left coronary artery	FMA3862nsn	anterior interventricular branch of left coronary artery, nsn
FMA50040	left coronary artery	FMA71670	set of interventricular septal branches of left coronary artery
FMA50040	left coronary artery	FMA3895	circumflex branch of left coronary artery
FMA50040	left coronary artery	FMA4685	stem of left coronary artery
FMA50040	left coronary artery	FMA3862	anterior interventricular branch of left coronary artery
FMA50720	artery	FMA18810	left internal iliac artery
FMA50720	artery	FMA50040	left coronary artery
FMA50720	artery	FMA3895	circumflex branch of left coronary artery
FMA50720	artery	FMA50737	celiac artery
FMA50720	artery	FMA3802	trunk of right coronary artery
FMA50720	artery	FMA14766	left common iliac artery
FMA50720	artery	FMA3862nsn	anterior interventricular branch of left coronary artery, nsn
FMA50720	artery	FMA14765	right common iliac artery
FMA50720	artery	FMA76994	right posterolateral branch of right coronary artery
FMA50720	artery	FMA4058	left common carotid artery
FMA50720	artery	FMA4685	stem of left coronary artery
FMA50720	artery	FMA50039	right coronary artery
FMA50720	artery	FMA3932nsn	brachiocephalic artery, nsn
FMA50720	artery	FMA18809	right internal iliac artery
FMA50720	artery	FMA66326	pulmonary artery
FMA50720	artery	FMA3932	brachiocephalic artery
FMA50720	artery	FMA3951	subclavian artery
FMA50720	artery	FMA3953	right subclavian artery
FMA50720	artery	FMA3939	common carotid artery
FMA50720	artery	FMA71670	set of interventricular septal branches of left coronary artery
FMA50720	artery	FMA18805	external iliac artery
FMA50720	artery	FMA3818	marginal branch of right coronary artery
FMA50720	artery	FMA18806	right external iliac artery
FMA50720	artery	FMA18807	left external iliac artery
FMA50720	artery	FMA18808	internal iliac artery
FMA50720	artery	FMA3862	anterior interventricular branch of left coronary artery
FMA50720	artery	FMA3840	posterior interventricular branch of right coronary artery
FMA50720	artery	FMA14753	left renal artery
FMA50720	artery	FMA3840nsn	posterior interventricular branch of right coronary artery, nsn
FMA50720	artery	FMA4694	left subclavian artery
FMA50720	artery	FMA3941	right common carotid artery
FMA50720	artery	FMA14752	right renal artery
FMA50720	artery	FMA71669	set of interventricular septal branches of right coronary artery
FMA50723	vein	FMA4713	middle cardiac vein
FMA50723	vein	FMA76751	set of posterior veins of left ventricle
FMA50723	vein	FMA4724	internal jugular vein
FMA50723	vein	FMA4723	brachiocephalic vein
FMA50723	vein	FMA21388	left common iliac vein
FMA50723	vein	FMA4763	left subclavian vein
FMA50723	vein	FMA4754	right internal jugular vein
FMA50723	vein	FMA4755	right subclavian vein
FMA50723	vein	FMA4761	left brachiocephalic vein
FMA50723	vein	FMA21387	right common iliac vein
FMA50723	vein	FMA4762	left internal jugular vein
FMA50723	vein	FMA4751	right brachiocephalic vein
FMA50723	vein	FMA18887	right internal iliac vein
FMA50723	vein	FMA18888	left internal iliac vein
FMA50723	vein	FMA18885	right external iliac vein
FMA50723	vein	FMA18886	left external iliac vein
FMA50723	vein	FMA4707	great cardiac vein
FMA50723	vein	FMA4725	subclavian vein
FMA50723	vein	FMA4714	small cardiac vein
FMA50723	vein	FMA66643	pulmonary vein
FMA50723	vein	FMA4706	coronary sinus
FMA50723	vein	FMA71567	set of anterior cardiac veins
FMA50801	brain	FMA72669	right angular gyrus
FMA50801	brain	FMA72668	left supramarginal gyrus
FMA50801	brain	FMA72667	right supramarginal gyrus
FMA50801	brain	FMA72666	left postcentral gyrus
FMA50801	brain	FMA72665	right postcentral gyrus
FMA50801	brain	FMA61859	middle frontal gyrus
FMA50801	brain	FMA73310	left medial geniculate body
FMA50801	brain	FMA61857	superior frontal gyrus
FMA50801	brain	FMA73304	left lateral geniculate body
FMA50801	brain	FMA73303	right lateral geniculate body
FMA50801	brain	FMA62327	tuber cinereum
FMA50801	brain	FMA73309	right medial geniculate body
FMA50801	brain	FMA72670	left angular gyrus
FMA50801	brain	FMA72833	left amygdala
FMA50801	brain	FMA72832	right amygdala
FMA50801	brain	FMA72831	left globus pallidus
FMA50801	brain	FMA72830	right globus pallidus
FMA50801	brain	FMA73464	brachium of left inferior colliculus
FMA50801	brain	FMA72655	right middle frontal gyrus
FMA50801	brain	FMA73461	brachium of right superior colliculus
FMA50801	brain	FMA72654	left superior frontal gyrus
FMA50801	brain	FMA73462	brachium of left superior colliculus
FMA50801	brain	FMA73463	brachium of right inferior colliculus
FMA50801	brain	FMA72656	left middle frontal gyrus
FMA50801	brain	FMA61841	amygdala
FMA50801	brain	FMA61842	septum of telencephalon
FMA50801	brain	FMA61844	septum pellucidum
